ChannelPartnerID,Region
82854,West
82855,South
82856,West
82857,North
82858,East
82859,East
82860,South
82861,South
82862,North
82863,South
82864,North
82865,South
82866,South
82867,East
82868,East
82869,North
82870,North
82871,South
82872,East
82873,South
82874,West
82875,East
82876,South
82877,South
82878,West
82879,West
82880,North
82881,North
82882,South
82883,North
82884,South
82885,North
82886,South
82887,South
82888,West
82889,North
82890,East
82891,South
82892,North
82893,West
82894,North
82895,North
82896,East
82897,East
82898,East
82899,North
82900,South
82901,East
82902,West
82903,South
82904,South
82905,West
82906,East
82907,North
82908,East
82909,North
82910,West
82911,North
82912,East
82913,East
82914,North
82915,South
82916,North
82917,West
82918,North
82919,South
82920,North
82921,West
82922,East
82923,South
82924,North
82925,North
82926,South
82927,East
82928,South
82929,East
82930,West
82931,East
82932,West
82933,North
82934,West
82935,South
82936,North
82937,West
82938,South
82939,East
82940,East
82941,West
82942,West
82943,East
82944,West
82945,North
82946,South
82947,South
82948,North
82949,West
82950,East
82951,West
82952,South
82953,West
82954,East
82955,East
82956,South
82957,East
82958,South
82959,West
82960,East
82961,East
82962,South
82963,South
82964,North
82965,West
82966,North
82967,East
82968,East
82969,West
82970,South
82971,East
82972,South
82973,East
82974,North
82975,North
82976,North
82977,West
82978,South
82979,East
82980,East
82981,North
82982,South
82983,North
82984,North
82985,East
82986,East
82987,South
82988,South
82989,North
82990,West
82991,South
82992,North
82993,West
82994,North
82995,West
82996,South
82997,West
82998,North
82999,South
83000,West
83001,North
83002,North
83003,East
83004,West
83005,South
83006,East
83007,East
83008,South
83009,East
83010,East
83011,North
83012,South
83013,East
83014,South
83015,West
83016,North
83017,South
83018,West
83019,North
83020,East
83021,North
83022,West
83023,South
83024,East
83025,South
83026,South
83027,South
83028,West
83029,South
83030,West
83031,East
83032,North
83033,North
83034,East
83035,East
83036,North
83037,West
83038,North
83039,South
83040,West
83041,South
83042,North
83043,North
83044,South
83045,North
83046,North
83047,South
83048,South
83049,South
83050,South
83051,West
83052,North
83053,North
83054,West
83055,East
83056,East
83057,East
83058,East
83059,East
83060,North
83061,East
83062,East
83063,East
83064,North
83065,West
83066,West
83067,South
83068,South
83069,West
83070,East
83071,West
83072,North
83073,North
83074,West
83075,North
83076,West
83077,North
83078,South
83079,North
83080,West
83081,North
83082,South
83083,North
83084,East
83085,South
83086,North
83087,West
83088,East
83089,East
83090,West
83091,West
83092,West
83093,North
83094,South
83095,East
83096,East
83097,South
83098,North
83099,North
83100,East
83101,West
83102,East
83103,East
83104,East
83105,East
83106,West
83107,South
83108,South
83109,South
83110,South
83111,North
83112,West
83113,South
83114,West
83115,West
83116,East
83117,West
83118,East
83119,North
83120,East
83121,North
83122,South
83123,South
83124,South
83125,South
83126,East
83127,East
83128,East
83129,East
83130,South
83131,South
83132,West
83133,North
83134,North
83135,West
83136,North
83137,East
83138,South
83139,South
83140,East
83141,South
83142,East
83143,West
83144,West
83145,East
83146,South
83147,South
83148,North
83149,East
83150,North
83151,North
83152,East
83153,North
83154,North
83155,North
83156,South
83157,North
83158,West
83159,North
83160,West
83161,North
83162,North
83163,West
83164,North
83165,North
83166,West
83167,North
83168,North
83169,East
83170,East
83171,South
83172,West
83173,North
83174,East
83175,East
83176,East
83177,North
83178,West
83179,West
83180,West
83181,West
83182,North
83183,West
83184,West
83185,West
83186,West
83187,North
83188,West
83189,West
83190,West
83191,North
83192,West
83193,North
83194,South
83195,North
83196,West
83197,South
83198,South
83199,North
83200,North
83201,South
83202,North
83203,North
83204,North
83205,West
83206,West
83207,East
83208,North
83209,West
83210,South
83211,East
83212,North
83213,West
83214,West
83215,South
83216,East
83217,North
83218,North
83219,West
83220,West
83221,South
83222,North
83223,West
83224,South
83225,North
83226,West
83227,East
83228,West
83229,East
83230,South
83231,South
83232,West
83233,West
83234,South
83235,North
83236,West
83237,North
83238,East
83239,West
83240,West
83241,East
83242,South
83243,South
83244,East
83245,North
83246,South
83247,South
83248,West
83249,South
83250,West
83251,East
83252,East
83253,North
83254,South
83255,North
83256,East
83257,East
83258,South
83259,South
83260,East
83261,South
83262,West
83263,South
83264,South
83265,East
83266,South
83267,North
83268,South
83269,West
83270,West
83271,East
83272,South
83273,West
83274,East
83275,South
83276,North
83277,West
83278,North
83279,North
83280,North
83281,West
83282,West
83283,West
83284,North
83285,East
83286,West
83287,East
83288,North
83289,South
83290,West
83291,South
83292,South
83293,West
83294,North
83295,South
83296,North
83297,North
83298,East
83299,West
83300,South
83301,South
83302,North
83303,South
83304,East
83305,West
83306,North
83307,North
83308,West
83309,North
83310,North
83311,East
83312,East
83313,North
83314,North
83315,East
83316,East
83317,South
83318,East
83319,East
83320,South
83321,North
83322,West
83323,North
83324,East
83325,West
83326,North
83327,East
83328,North
83329,South
83330,North
83331,South
83332,North
83333,West
83334,North
83335,West
83336,East
83337,East
83338,South
83339,West
83340,North
83341,West
83342,West
83343,East
83344,East
83345,West
83346,West
83347,North
83348,North
83349,West
83350,North
83351,East
83352,West
83353,East
83354,South
83355,West
83356,North
83357,North
83358,North
83359,South
83360,East
83361,North
83362,South
83363,East
83364,North
83365,South
83366,South
83367,West
83368,North
83369,East
83370,South
83371,West
83372,East
83373,East
83374,South
83375,East
83376,East
83377,East
83378,East
83379,South
83380,East
83381,East
83382,East
83383,East
83384,West
83385,West
83386,East
83387,East
83388,East
83389,East
83390,North
83391,East
83392,East
83393,East
83394,South
83395,North
83396,West
83397,East
83398,West
83399,East
83400,East
83401,East
83402,East
83403,West
83404,North
83405,West
83406,East
83407,East
83408,South
83409,West
83410,West
83411,North
83412,South
83413,South
83414,South
83415,West
83416,North
83417,West
83418,South
83419,South
83420,East
83421,East
83422,East
83423,West
83424,South
83425,North
83426,South
83427,North
83428,North
83429,North
83430,West
83431,North
83432,West
83433,West
83434,South
83435,North
83436,West
83437,East
83438,West
83439,East
83440,South
83441,North
83442,West
83443,South
83444,East
83445,West
83446,South
83447,South
83448,North
83449,North
83450,North
83451,East
83452,East
83453,West
83454,North
83455,West
83456,North
83457,South
83458,North
83459,East
83460,South
83461,North
83462,East
83463,West
83464,North
83465,West
83466,North
83467,East
83468,South
83469,East
83470,South
83471,South
83472,North
83473,West
83474,East
83475,North
83476,West
83477,West
83478,North
83479,West
83480,North
83481,North
83482,North
83483,West
83484,East
83485,South
83486,South
83487,North
83488,South
83489,South
83490,East
83491,West
83492,North
83493,West
83494,North
83495,East
83496,South
83497,North
83498,North
83499,West
83500,West
83501,West
83502,East
83503,West
83504,West
83505,East
83506,East
83507,West
83508,East
83509,West
83510,North
83511,East
83512,South
83513,South
83514,West
83515,West
83516,North
83517,East
83518,West
83519,West
83520,South
83521,West
83522,South
83523,South
83524,East
83525,South
83526,South
83527,West
83528,South
83529,North
83530,South
83531,South
83532,North
83533,East
83534,South
83535,North
83536,West
83537,West
83538,South
83539,West
83540,South
83541,West
83542,West
83543,East
83544,East
83545,South
83546,West
83547,East
83548,West
83549,West
83550,East
83551,West
83552,North
83553,North
83554,West
83555,South
83556,East
83557,South
83558,East
83559,East
83560,East
83561,North
83562,North
83563,West
83564,West
83565,South
83566,East
83567,West
83568,North
83569,West
83570,South
83571,West
83572,East
83573,North
83574,South
83575,East
83576,West
83577,South
83578,South
83579,East
83580,North
83581,South
83582,West
83583,East
83584,North
83585,South
83586,South
83587,South
83588,South
83589,West
83590,South
83591,South
83592,East
83593,East
83594,North
83595,North
83596,East
83597,South
83598,East
83599,East
83600,East
83601,South
83602,North
83603,East
83604,North
83605,South
83606,South
83607,North
83608,South
83609,West
83610,West
83611,North
83612,North
83613,North
83614,South
83615,South
83616,West
83617,North
83618,South
83619,North
83620,North
83621,North
83622,South
83623,East
83624,East
83625,South
83626,South
83627,West
83628,West
83629,West
83630,West
83631,East
83632,South
83633,West
83634,West
83635,North
83636,East
83637,West
83638,East
83639,East
83640,North
83641,South
83642,North
83643,West
83644,North
83645,South
83646,East
83647,East
83648,South
83649,West
83650,West
83651,East
83652,West
83653,West
83654,East
83655,North
83656,South
